Date,AAPL,QCOM,MSFT,GOOG,GILD,ORCL,CSCO,INTC,AMGN,CELG,TEVA,CMCSA,DTV,AMZN,EBAY,ADBE,BIIB,ESRX,ATVI,COST,PCAR,SBUX,SYMC,APOL,INTU,PAYX,DELL,YHOO,SPLS,AMAT,CHRW,BBBY,CA,EXPD,ISRG,SHLD,FISV,LLTC,XLNX,JNPR,BIDU,CTSH,CTXS,WYNN,FAST,SRCL,ADSK,FLIR,KLAC,NVDA,NTAP,VRTX,CTAS,FWLT,XRAY,GRMN,MRVL,CHKP,VRSN,FLEX,HSIC,HOLX,MCHP,NIHD,DISH,INFY,LRCX,RYAAY,LOGI,PDCO,LBTYA,EXPE,AKAM,PETM,VMED,FMCN,SNDK,LEAP,STLD,DISCA,LVLT,AMLN,CDNS,LAMR,SIRI
2009/10/20,25.751256,35.190948,21.677947,275.584882,22.272847,20.448968,20.456366,15.771183,51.579832,27.855,43.182234,6.724232,,94.980003,10.547138,35.41,48.060001,40.66,11.458031,48.988857,31.774642,9.255651,12.049373,75.519997,27.865846,21.591999,14.84883,17.17,18.102808,11.390717,52.41289,35.806512,19.120886,31.293278,267.450012,53.22557,24.59,22.715728,19.561056,26.626791,40.872002,20.58,41.610001,42.286158,16.103942,52.48,25.709999,26.82405,23.334933,12.760146,26.455476,33.23,25.559101,32.8129,34.517127,27.770904,13.833423,30.15,20.532473,7.51,55.900002,15.69,20.001649,,15.436335,10.483796,35.669823,25.239673,15.080503,23.767603,11.63005,35.161728,21.940001,23.75814,14.2495,13.9778,20.786354,13.41,12.665457,15.743485,20.25,13.14,7.77,25.317938,0.615835
2009/10/21,26.549344,35.276134,21.850581,275.275196,21.891331,20.301522,20.329096,15.521096,52.697663,27.290001,42.879023,6.614788,,93.419998,10.534511,34.810001,46.43,40.310001,11.338485,47.990951,32.150479,9.169992,12.313389,75.389999,27.84703,21.61468,14.65536,17.66,17.937379,11.094744,50.076606,35.419791,19.137222,30.795698,252.309998,52.976498,24.65,22.300048,19.211454,26.722848,40.591999,20.455,41.360001,41.317568,15.898396,52.889999,26.93,27.583833,22.718978,12.453009,26.436951,32.900002,25.130345,31.7949,34.305957,28.127409,13.606497,30.1,20.498506,7.47,55.779999,15.63,19.597499,,14.930492,10.424898,34.561165,24.908689,14.997779,23.811913,11.41032,35.53301,21.42,23.24104,13.7811,14.589,22.770156,13.41,12.798427,15.19673,20.25,13.12,7.87,25.542833,0.596284
2009/10/22,26.585619,34.995017,21.858802,276.768698,21.538789,20.448968,20.515758,15.724292,50.435387,27.955,42.634769,6.794277,,93.449997,10.088383,35.169998,47.23,40.740002,11.402856,48.456642,31.970733,9.314259,12.39406,74.809998,28.383273,21.864168,14.92622,17.67,18.13432,11.187764,50.298299,36.262645,19.529277,31.139478,259.119995,55.799297,24.700001,22.194089,19.486141,27.107072,41.560001,20.434999,39.759998,42.047327,16.024241,53.209999,27.08,27.018628,23.328448,12.536774,26.964949,32.91,25.165346,31.6269,34.699506,28.360227,13.50665,31.610001,20.710794,7.51,55.619999,16.049999,19.696629,,15.093668,10.503429,35.766227,24.662573,15.676114,24.113216,11.63005,35.588013,21.6,23.41027,13.6639,14.6678,22.112114,14.95,12.82336,15.212059,20.4,13.05,7.8,26.087769,0.596284
2009/10/23,26.422374,34.671304,23.03436,276.568902,21.166933,20.319952,20.507273,15.458574,49.832114,27.105,42.365249,6.5929,,118.489998,9.915825,34.779999,43.810001,40.349998,11.218939,48.074112,31.91354,9.138433,12.218049,74.029999,28.10104,21.561759,14.97459,17.219999,17.803459,10.950986,48.806147,35.866006,17.650678,29.927195,262.959991,54.931323,24.305,21.680602,19.069948,26.23296,43.530998,20.26,39.34,41.436983,15.77255,53.169998,26.58,27.176144,22.738429,12.238944,26.631476,32.5,24.596589,31.4095,34.545926,27.589014,13.234338,31.799999,20.201305,7.24,55.220001,15.59,19.284854,,14.742842,10.597229,35.023912,24.458891,15.518939,23.785327,11.1395,36.248071,21.5,23.26925,13.4199,14.3031,21.405688,14.198,12.490933,15.19673,20.4,12.85,7.62,25.577431,0.576734
2009/10/26,26.233218,34.654266,23.576925,276.828646,20.973759,20.26466,20.108497,15.497649,48.199732,26.309999,42.087307,6.496589,,124.639999,9.819023,34.450001,44.130001,39.439999,11.071805,47.941058,32.068777,9.039249,12.056707,73.199997,28.148078,22.075854,14.86818,16.870001,17.858602,10.934074,48.448029,35.994914,17.372971,29.701022,260.470001,54.938872,24.395,21.79471,19.136539,25.185947,43.297001,20.09,38.889999,41.841667,15.604758,52.27,26.110001,27.018628,22.699525,12.080722,26.529581,32.110001,24.780341,30.6287,34.449936,27.89459,13.606497,31.74,20.056949,7.11,55.119999,15.54,19.101841,,14.440969,10.523061,34.551526,24.14488,15.469305,23.61695,10.90956,36.468089,21.33,23.14703,13.4297,13.4554,23.234655,13.86,12.224992,15.18651,19.950001,12.24,7.6,24.937347,0.576734
2009/10/27,25.571169,34.926866,23.502939,273.871601,20.824049,20.154076,19.972744,15.427312,48.270703,25.895,41.927278,6.439678,,122.07,9.743266,33.950001,44.549999,39.889999,10.74995,47.525264,30.745174,8.606447,11.851361,72.970001,28.148078,22.038052,14.79079,16.690001,17.669539,10.671926,48.166654,35.568528,17.299461,29.592457,258,53.535021,24.540001,21.607246,18.786937,24.820934,38.366001,20.040001,38.41,37.237559,15.31112,53.349998,25.780001,27.074221,22.291052,11.671206,25.84411,33.369999,24.76284,29.6206,34.469134,27.487157,13.107259,31.309999,19.938067,6.73,55.07,15.25,18.888328,,14.440969,10.294014,33.404309,23.516858,15.055687,23.61695,11.01175,34.707939,20.959999,22.59233,13.2931,13.3272,21.957281,13.46,11.925808,14.84415,20.4,12.26,7.35,23.665828,0.576734
2009/10/28,24.927257,35.463548,23.03436,269.880595,20.563267,19.628797,19.531545,14.87243,47.649686,25.225,41.514576,6.413412,,121.639999,9.574916,32.830002,43.529999,38.599998,10.474075,47.167681,30.214098,8.448655,11.536009,60.060001,27.687097,21.954891,14.11364,16.040001,17.244146,10.460517,47.791482,34.636429,16.891069,29.483895,247.509995,51.595291,23.07,21.264921,18.395717,24.071695,39.682999,19.754999,37.5,35.738237,15.017482,53.16,25.48,26.008672,21.558391,11.187233,25.001166,33.099998,24.412836,28.0689,33.931603,22.983571,12.462789,30.73,19.122883,6.43,54.02,14.82,18.575684,,14.098302,10.119502,32.266731,22.651207,13.955464,23.129547,10.59785,33.470335,20.16,22.15804,13.3614,12.8639,20.921835,13.78,11.33575,14.297394,17.850001,11.41,7.03,21.780174,0.557184
2009/10/29,25.439017,36.008747,23.198773,275.250225,20.737121,19.767029,19.955774,15.020918,48.164244,25.635,42.786375,6.571011,,122.580002,9.684343,33.540001,43.080002,40.654999,10.1982,48.165584,31.251738,8.800307,13.010096,58.150002,27.96933,21.909041,14.44641,16.129999,17.543497,10.781859,48.175179,35.687522,17.528159,30.108131,253.550003,53.331237,23.315001,21.647998,18.653756,25.320427,39.34,20.1,38.360001,37.343706,15.134938,52.959999,25.85,26.518284,22.226214,11.680513,25.649586,33.849998,24.631589,29.3241,32.635772,22.445178,12.925718,31.309999,19.768238,6.75,53.220001,15.33,18.964583,,14.465444,10.309284,33.876691,23.313175,14.559345,23.280199,10.904451,33.415329,22.790001,22.64897,14.3276,13.2188,21.212146,13.98,11.593381,14.670414,18.000001,11.41,6.35,22.601903,0.566959
2009/10/30,24.421976,35.207986,22.795959,267.79266,20.548778,19.44449,19.353367,14.934952,47.569841,25.525,42.516854,6.347746,,118.809998,9.372895,32.939999,42.130001,39.959999,9.959107,47.275785,30.565425,8.556855,12.892756,57.099998,27.348417,21.710354,13.97821,15.9,17.094472,10.316759,46.989985,34.914075,17.087097,29.14916,246.350006,51.217912,22.934999,21.093757,18.104382,24.503949,37.792,19.325001,36.759998,35.970434,14.472154,52.369999,24.93,25.767765,21.078594,11.13139,25.056745,33.560001,24.229084,27.6637,31.6375,22.015918,12.462789,31.049999,19.369136,6.48,52.830002,14.78,18.270663,,14.196206,10.034428,32.507743,23.14344,14.063004,22.624419,10.49055,31.17389,22,22.21469,13.6347,11.8683,19.818647,13.22,11.127984,14.05212,17.699999,11.04,6.11,21.018991,0.576734
2009/11/02,24.526918,35.616885,22.919269,266.728741,20.606729,19.435274,19.514575,14.856799,46.514115,25.105,43.114852,6.352123,,118.839996,9.444444,32.869999,42.59,41.474998,9.536098,48.024216,30.516401,8.737189,12.74608,57.360001,27.414271,21.710354,13.96854,15.85,17.212636,10.401323,47.262835,36.084158,17.03809,30.252881,246.380005,50.666937,22.825001,21.175264,18.23855,24.619215,37.544998,19.4,37.34,35.645359,14.790961,52.639999,25.23,26.045736,21.305526,11.233768,25.566217,36.150002,24.500337,28.4741,31.685493,22.161429,12.553559,31.120001,19.649355,6.44,53.57,14.86,18.369795,,14.318587,10.117321,32.806596,22.761535,14.327719,22.792794,10.53143,31.723936,22.450001,22.1958,14.0446,12.1443,20.186377,13.36,11.202779,13.939704,17.850001,12.13,6.02,21.131439,0.576734
2009/11/03,24.454365,35.966154,22.631547,268.377086,21.152443,19.250966,19.438213,14.458221,46.611704,25.35,42.525279,6.352123,,118.370003,9.473905,33.009998,43.25,41.970001,9.765994,47.941058,30.867728,8.755223,12.650742,57.290001,27.376641,21.870832,14.11364,15.7,17.244146,10.054612,47.757375,36.004832,17.087097,29.375333,247.990005,51.391507,23.055,21.39533,18.070839,24.638427,38.304001,20.985001,38.099998,37.237559,15.004898,52.970001,25.23,25.573188,20.553414,11.177926,25.751479,36.91,24.526588,29.3537,31.464722,22.85261,12.653407,31.01,19.496508,6.72,54.060001,14.64,18.415548,,14.171731,10.184944,32.054639,22.515419,14.26154,22.899137,10.63362,31.613927,22.559999,22.46015,14.0055,12.2527,19.654137,13.87,11.485342,14.312723,18.6,12.21,5.86,21.563929,0.586509
2009/11/04,24.721258,35.437989,23.067242,269.895559,21.186249,19.260181,19.760629,14.639342,46.239092,25.445,42.500009,6.155124,,117.099998,9.49074,33.860001,42.799999,42.119999,9.82117,48.9057,30.638959,8.660547,12.636074,56.799999,27.348417,22.268205,14.10397,15.69,17.047205,10.096894,46.631867,35.826345,17.087097,28.488734,251.320007,51.414151,23.16,21.444233,18.213393,24.551976,38.637001,20.934999,37.279999,36.667021,14.933585,53.040001,25.43,25.934547,20.598799,11.150003,25.621796,36.889999,24.66659,29.9467,31.627903,19.527668,12.916641,31,19.683322,6.73,50.419998,14.97,18.61381,,14.277794,10.424898,32.10284,22.413577,14.418715,22.580109,10.73582,30.843863,22.5,22.42239,14.0836,12.5682,19.828324,13.93,11.435478,14.547777,18.75,11.76,5.85,21.676375,0.596284
2009/11/05,25.138439,37.354707,23.40429,274.051415,21.973429,19.647228,20.303643,14.875587,47.951323,25.915001,43.47702,6.216413,,120.610001,9.781145,34.700001,44.389999,41.904999,9.995891,49.404652,31.840007,8.881457,12.797417,56.470001,27.9317,23.200505,14.4232,15.9,17.472598,10.485886,47.782957,36.778275,17.568999,28.515875,259.910004,50.485797,23.85,21.908817,18.490116,24.974624,39.623001,21.389999,38.34,39.698833,15.31112,53.869999,26.120001,26.583143,21.318493,11.419913,26.650003,38.740002,25.042845,31.1328,32.357407,20.473494,13.343263,32.369999,20.379626,7.1,51.119999,15.3,19.345858,,15.061032,10.533968,32.86444,22.481472,14.526255,23.102961,11.14972,32.494001,22.85,22.66785,14.5716,13.1596,20.292823,13.03,11.983982,15.145631,18.9,12.03,6,24.911397,0.62561
2009/11/06,25.178603,37.397304,23.445394,275.275196,22.340457,19.739382,20.210312,14.907087,48.519109,26.525,43.956887,6.387145,,126.199997,9.823232,34.650002,45.759998,42.650002,10.345333,49.404652,31.603065,9.521644,12.775416,55.990002,27.9317,23.208147,14.37483,15.94,17.511986,10.485886,48.175179,36.827854,17.577167,28.606345,256,51.059411,23.790001,21.778408,18.355947,24.331047,40.973999,21.5,38.880001,39.625857,15.269172,54.299999,26.49,26.648003,21.305526,12.248251,26.28874,39.220001,25.174097,30.8956,32.155834,20.684487,13.370493,32.310001,19.734271,6.94,50.630001,15.13,19.513618,,15.623985,10.424898,32.912642,22.914298,14.534528,22.925724,11.12417,32.287734,23.32,22.80003,14.679,12.8639,20.147668,12.66,11.701419,15.365356,18.75,12.07,6.02,25.144942,0.615835
2009/11/09,26.101068,38.121396,23.831766,280.974496,22.494997,20.117213,20.35455,15.324453,48.714286,27.07,44.945349,6.632299,,126.669998,9.79377,36.450001,45.41,43.154999,10.612013,50.261187,32.224013,9.512627,12.988094,55.880001,28.477351,23.651372,15.03263,16.02,17.724682,11.029725,48.908465,37.422814,18.189754,29.239628,264.109985,53.218021,24.32,22.308198,18.867466,24.427104,42.587002,22.1,39.43,42.153474,15.617342,55.34,27.59,26.88891,21.701033,12.527467,27.641156,39.990002,25.655353,32.2694,32.55898,20.458944,13.833423,32.610001,19.547458,7.05,51.34,15.32,19.887267,,16.4317,10.715024,33.548914,23.050086,14.964691,23.147271,11.52274,33.04405,23.690001,23.21543,15.1377,12.854,21.115375,12.8,12.116953,15.733265,18.45,12.3,5.9,25.949373,0.615835
2009/11/10,26.297998,37.780645,23.848208,283.097377,22.606071,20.089567,20.066073,15.355953,47.995681,26.825001,44.582068,6.500967,,130.149994,9.86111,36.599998,45.509998,43.224998,10.501663,49.928553,32.264867,9.652385,12.944092,54.509998,28.326827,23.64373,14.8972,16.040001,17.575007,11.04672,48.806147,37.412896,17.969222,29.103923,266.600006,53.587855,24.24,22.332848,18.959707,23.927611,42.812,21.965,39,42.51835,15.575395,54.560001,27.6,26.722128,21.415748,12.22033,27.159474,40.689999,25.357849,32.1606,32.328612,20.97551,14.033119,32.310001,19.241763,7.15,52.279999,15.77,19.994023,,16.676463,10.520879,33.577838,22.880349,14.948146,23.306784,11.76801,33.580344,23.9,23.24376,15.5867,12.6273,20.631521,12.56,12.075399,15.53909,18.6,12.37,5.9,26.096419,0.60606
2009/11/11,26.332979,38.044727,23.938636,284.995491,22.765438,20.181721,20.295158,15.623698,48.598954,26.93,44.404653,6.610411,,129.910004,10,35.919998,46.43,42.950001,10.464879,50.227925,32.019753,9.787636,12.90009,54.700001,28.270379,23.666654,15.08099,16.09,17.535619,11.259157,49.582066,37.541804,17.912048,29.782441,272.450012,52.704785,24.254999,22.423232,19.244816,24.350259,43.050999,22.09,39.189999,44.143723,15.621538,54.490002,27.690001,26.768455,21.811256,12.564695,27.029791,41.099998,25.41035,32.724,32.491789,21.47025,14.105735,32.27,19.454051,7.18,51.849998,15.75,20.367671,,16.880432,10.837182,34.339434,22.888837,14.633797,23.262475,12.02862,33.126556,23.879999,23.63084,15.7331,12.9329,20.621844,12.67,12.33303,15.503322,18.75,12.69,5.81,26.243466,0.615835
2009/11/12,26.169734,38.206582,24.135932,283.641838,22.639876,20.310738,19.853959,15.4977,48.989309,26.865,44.108958,6.711099,,130.529999,10.063131,35.610001,46.5,42.275002,10.520054,49.995079,31.455997,9.774111,12.716746,54.540001,28.110446,23.68958,14.94556,16,17.456842,10.893765,49.189841,36.669199,17.781363,29.339144,269.690002,52.727429,23.885,22.226031,19.135803,23.725894,42.715,22.075001,38.68,44.853578,15.420185,54.049999,26.98,26.610939,21.479106,12.527467,26.770422,40.84,25.121595,31.5874,32.203827,21.761273,13.869731,31.969999,19.318187,7.12,51.880001,15.4,20.207537,,16.937543,10.789191,33.915254,22.540879,14.195361,22.934584,11.80378,32.411495,23.68,23.31928,15.5183,12.5583,20.718615,12.48,12.266545,15.390905,18.75,12.53,5.64,25.776376,0.64516
2009/11/13,26.488451,38.990309,24.357889,285.739748,22.721974,20.587199,20.116981,15.607948,49.157869,26.74,44.168097,6.754877,,132.970001,9.991583,36.509998,46.720001,42.474998,10.74995,50.286136,31.831835,9.819195,12.797417,53.860001,28.129262,23.704864,14.8972,15.93,17.653783,10.808791,48.737933,36.78819,18.084129,29.122017,274.519989,56.2597,23.915001,22.316415,19.23643,25.118708,43.25,22.415001,39.41,45.775726,15.483108,54.389999,27.25,26.84258,21.628899,12.620539,27.520735,40.580002,25.217847,32.1903,32.530185,22.09595,14.378047,32.32,19.309695,7.09,52.009998,15.64,20.4058,,17.141511,11.096768,34.271951,23.211335,14.344264,23.014341,10.86357,32.562758,24.43,24.23506,15.8892,12.785,21.241178,12.26,12.441069,15.615738,18.150001,12.58,5.72,25.836926,0.654935
2009/11/16,26.77089,38.768819,24.283905,287.852654,22.905489,21.038753,20.252736,15.930816,49.8055,27.004999,44.615863,6.938743,,131.589996,10.008417,36.810001,46.529999,43.080002,10.777538,50.826667,32.420104,9.945428,13.054098,57,28.618467,24.048744,15.43891,16.07,18.118564,11.089208,49.914602,37.393063,18.198688,29.782441,280.070007,58.56926,24.280001,22.669731,19.613778,24.936201,43.832001,22.775,39.259998,45.450654,15.701239,55.200001,27.440001,27.537504,22.013152,12.797375,27.47442,40.5,25.296598,33.3368,32.952533,23.136358,14.741128,32.900002,19.530475,7.31,52.68,15.67,20.768809,,17.712622,11.323634,34.966068,23.610212,14.840606,23.138409,11.1395,32.892786,24.98,24.53717,16.2503,12.7062,20.892803,12.25,12.972951,16.131834,18.6,12.92,5.76,25.958023,0.64516
2009/11/17,26.818827,39.177722,24.771068,288.457032,22.934466,21.011106,20.439396,16.00169,49.929703,27.625,44.455341,6.789899,,131.25,9.953704,36.900002,46.049999,43.044998,10.74995,50.410873,32.248137,9.91387,13.068766,56.389999,28.543205,24.117521,15.42924,16.049999,17.953134,10.995735,49.965759,37.085671,18.296883,30.044802,281.579987,57.603168,24.365,22.686164,19.689248,24.792117,44.150002,22.855,39.639999,47.197941,15.79772,55.290001,27,28.213897,22.013152,12.77876,27.529998,40.540001,25.314099,33.2083,32.520588,23.521966,14.904515,32.82,19.411594,7.32,52.709999,15.12,20.938729,,18.071607,11.467606,35.43845,22.956731,14.799243,22.854829,11.00153,34.322906,24.75,24.50885,16.3187,13.8694,20.892803,12.67,13.612872,16.290239,18.45,13.05,6.19,25.828276,0.635385
2009/11/18,26.684085,38.751785,24.861895,288.037456,22.591582,21.011106,20.363035,15.844194,49.8055,27.635,44.827072,6.623544,,131.289993,9.760101,36.59,46.16,43.064999,10.915476,50.535612,32.313647,9.792144,13.178772,56.23,28.543205,23.926476,15.53565,15.98,18.087053,10.927755,49.385952,37.075753,18.264151,29.81863,279.630005,57.18805,24.34,22.513614,19.462838,24.5904,43.512001,22.780001,39.07,46.500436,15.890007,54.939999,24.200001,28.111975,21.635413,12.58331,27.437368,39.509998,24.990343,33.1786,32.386206,23.631098,14.604973,33.18,19.241763,7.35,52.189999,15.37,20.676126,,17.856363,11.354173,34.358716,22.685154,14.691703,23.324508,10.96576,34.927958,24.51,24.83607,16.2211,13.5638,20.476688,12.75,13.81233,16.075627,18.3,12.9,6.15,25.802326,0.62561
2009/11/19,25.977985,38.411033,24.589414,286.209296,22.46602,20.633275,20.091528,15.198455,49.734528,27.275,44.810175,6.584144,,128.990005,9.760101,36.110001,45.849998,42.02,10.6396,50.294451,31.830498,9.706486,13.105436,55.150002,28.477351,23.651372,15.35185,15.61,17.842846,10.604851,48.899937,36.798108,17.969568,29.239628,278.679993,55.059633,23.879999,22.069916,18.959707,24.292626,42.800999,22.084999,38.110001,45.189968,15.646706,54.150002,24.049999,27.444849,20.932033,12.080722,28.558205,38.919998,24.579088,32.2694,31.819879,22.918091,13.860655,32.77,18.579425,7.2,51.310001,15.07,19.841975,,17.811521,11.11422,33.06689,22.031672,14.253268,23.227027,10.70516,33.814114,24.25,24.41444,16.2015,13.1793,19.470274,12.75,13.529767,15.901891,18.45,12.77,6.02,25.153592,0.615835
2009/11/20,25.901545,38.419551,24.457301,284.695781,22.403239,20.587199,19.904866,15.151207,49.131255,27.455,44.539827,6.571011,,129.660004,9.591751,35.810001,46.380001,42.544998,10.464879,49.945185,31.51932,9.652385,12.995428,55.099998,27.903476,23.727789,13.82344,15.38,17.89799,10.434902,48.77204,36.927016,17.88774,29.112971,276.440002,54.825656,23.625,21.724816,18.682984,24.206175,42.758999,21.84,37.84,45.006786,15.525055,54.099998,23.809999,27.398519,20.769214,12.006264,28.196944,38.540001,24.465336,31.6269,31.541514,22.452454,13.869731,32.48,18.307697,7.17,50.529999,14.39,19.718398,,17.928111,11.175299,32.796957,22.277789,14.063004,22.925724,10.41901,34.309157,23.940001,24.22562,16.0063,12.9132,19.586397,14.27,13.421727,15.92233,18.150001,12.44,6.09,24.747052,0.615835
2009/11/23,26.67372,38.949714,24.721526,290.884611,22.702656,20.826799,20.278188,15.277204,49.903089,27.825001,45.139661,6.606033,,133,9.869528,36.439999,46.790001,43.974998,10.52925,50.369294,31.887821,9.742553,13.208108,55.57,28.157486,24.216865,14.30711,15.45,18.276117,10.536871,48.686772,37.283987,18.452357,29.583411,280.799988,54.085996,23.955,22.045265,18.884237,25.041863,43.900002,22.305,38.630001,44.936329,15.80611,55,24.360001,27.611629,20.945059,12.099336,28.623047,39.360001,25.016594,31.874,31.867872,23.092705,14.169274,33.189999,18.698307,7.47,51.619999,14.28,19.973277,,18.268916,11.308364,33.500712,22.69364,14.195361,23.235889,10.54165,35.409249,24.59,24.47109,16.1723,12.7752,19.683169,14.53,13.804019,16.167603,17.699999,12.47,6.11,24.816251,0.615835
2009/11/24,26.487155,38.958266,24.696754,291.254246,22.67851,20.40289,20.142435,15.269329,50.391029,27.684999,45.004487,6.619166,,132.940002,9.928451,35.950001,47.380001,44.095001,10.483271,50.319398,31.429241,9.616319,13.156772,55.810001,27.71532,24.163372,13.85246,15.24,18.291872,10.494385,48.251918,36.93693,18.035032,29.402472,278.850006,53.633139,23.459999,22.431447,19.035177,25.013048,43.554001,22.325001,38.130001,44.400871,15.701239,54.790001,23.879999,27.120551,21.0167,12.024879,28.6601,39.060001,24.972844,30.8659,32.299817,23.005398,14.214659,32.900002,18.919087,7.3,51.169998,14.56,20.444417,,18.762185,11.297457,33.413948,22.269302,14.071276,23.094098,10.28615,35.161728,24.27,24.405,15.9966,12.6372,19.17996,14.32,13.820639,16.32601,18.150001,13.24,6.17,25.084394,0.615835
2009/11/25,26.454765,38.855652,24.597671,292.57791,22.688169,20.826799,20.142435,15.229955,50.639438,27.875,44.911554,6.597277,,134.029999,9.936868,36.169998,47.450001,43.494999,10.630405,50.635402,31.290027,9.837228,13.215442,55.630001,27.903476,24.216865,13.89115,15.3,18.512446,10.562364,48.106965,37.13525,18.272334,29.429612,282.649994,54.6898,23.65,22.357497,19.278357,25.176341,44.217999,22.469999,38.709999,46.05657,15.839667,55.150002,24.030001,27.166878,21.212082,12.164486,29.13252,39.380001,25.156596,31.0339,32.213428,23.158185,14.432508,32.540001,19.063442,7.4,50.860001,14.7,20.398075,,18.941557,11.482876,33.693523,22.175947,14.145728,23.19158,10.30659,35.904292,24.290001,24.79208,16.2308,12.7653,19.654137,14.54,14.169687,16.27491,18.45,13.91,6.27,25.24874,0.615835
2009/11/27,25.98835,38.470861,24.127019,289.590906,22.485338,20.356814,19.836989,15.048834,50.12488,27.485001,44.675001,6.5141,,131.740005,9.772727,35.380001,46.919998,42.869999,10.648796,49.920236,30.47113,9.661402,12.973428,55.759998,27.536573,23.941759,13.67834,15,18.370648,10.443399,47.6039,36.679117,18.0023,29.211212,280.109985,54.297325,23.145,22.110998,18.976477,24.657639,43.972,21.745001,37.880001,44.372688,15.529251,54.130001,23.620001,26.6758,20.788753,11.903886,28.558205,39,24.789091,29.9962,31.963858,23.106027,14.187428,31.940001,18.936068,7.14,50.369999,14.42,20.120025,,18.520034,11.031326,33.250061,21.921344,13.823105,22.916862,10.10731,34.666685,23.92,24.54661,16.2894,12.647,19.025127,14.2,13.82895,16.131834,18.000001,13.8,6.16,24.513507,0.615835
2009/11/30,25.900249,38.47941,24.283903,291.209293,22.268018,20.347598,19.853959,15.119708,49.991804,27.725,44.598965,6.41779,,135.910004,10.298821,35.080002,46.939999,42.900002,10.474075,49.820446,30.364676,9.873295,13.01743,57.07,27.480125,23.957043,13.65899,14.97,18.370648,10.460395,47.535685,37.046007,18.084129,29.056512,280.540009,53.550116,23.120001,22.160298,18.984863,25.099496,43.374001,21.965,38.18,45.47179,15.554421,54.73,23.450001,26.592409,20.345884,12.15518,28.539679,38.82,24.579088,29.4921,31.983056,22.264046,13.99681,31.59,19.054951,7.07,49.66,14.47,20.266774,,18.573845,11.118583,32.768037,22.235356,13.674204,22.783932,9.85692,35.037967,24,24.30115,16.0649,12.3809,19.083189,14.43,14.061649,16.32601,18.75,14.26,6,23.942621,0.615835
2009/12/01,25.519344,38.530717,24.779325,294.640874,22.408069,20.679353,20.295158,15.48195,50.639438,28.15,45.09742,6.549122,,138.5,10.10101,36.400002,47.84,43.700001,10.722363,50.502348,31.167194,9.796653,13.208108,55.810001,27.705913,24.247431,13.38813,15.13,19.252944,10.953248,48.243393,38.563146,18.395077,29.265813,284.899994,55.059633,23.74,22.513614,19.638935,25.733469,43.555,22.57,38.84,46.761122,15.604758,55.860001,23.959999,26.953769,20.651984,12.397166,29.317781,39.860001,25.130345,30.3421,32.299817,22.070317,14.550511,32.779999,19.173831,7.38,49.759998,14.6,20.722467,,18.798059,11.336722,33.693523,22.006212,13.83965,23.04979,9.86714,35.436752,23.950001,24.75431,15.7428,13.2089,20.186377,14.85,14.493804,16.550842,18.6,14.38,6.23,24.461609,0.62561
2009/12/02,25.423471,38.530717,24.589414,293.462046,22.475679,20.882091,20.252736,15.529199,51.012046,28.66,45.570526,6.540367,,142.25,10,36.5,47.740002,43.645,10.428096,50.61877,30.290975,9.774111,13.200774,56.400002,27.912884,24.522536,13.21401,15.31,18.86694,11.04672,49.425279,38.692055,18.34598,29.757218,287.640015,55.557774,23.719999,22.735464,19.664093,25.743073,43.472,22.75,38.91,46.676574,16.032631,56.02,23.91,27.435583,21.335824,12.769454,29.364098,39.490002,25.314099,29.9665,32.789352,22.338558,15.004363,32.860001,18.808696,7.51,50.650002,14.41,20.985071,,18.762185,11.351992,35.486655,21.513979,13.856195,23.33337,10.1022,35.436752,24.17,24.65046,16.0454,14.2932,20.892803,15.05,14.801298,16.550842,20.4,14.45,6.29,24.617304,0.62561
2009/12/03,25.45586,38.163025,24.630698,292.57791,22.340457,20.86366,20.218796,15.647323,50.169238,28.264999,45.257938,6.965009,,141.169998,9.93266,36,47.380001,43.209999,10.391313,49.080333,29.676803,9.521644,13.171438,54.650002,27.583611,24.262715,13.02054,15.11,18.622732,11.106202,49.005624,38.414409,18.239604,29.557015,288.660004,54.50111,23.184999,22.875147,19.462838,25.858342,42.789001,22.110001,38.52,46.05657,15.856447,55.91,23.91,27.194676,22.534173,12.871832,29.188098,40.220001,25.139096,29.7194,32.587779,22.651506,15.004363,32.439999,18.893611,7.28,50.900002,14.24,21.371251,,18.537972,11.341085,36.431423,21.946805,13.608025,23.023203,10.1533,35.753028,23.77,24.49941,16.2699,13.9581,20.73797,15.15,14.535357,16.136944,20.4,14.27,6.19,23.838823,0.615835
2009/12/04,25.046453,38.616226,24.754553,292.213294,22.499826,21.038753,20.498788,16.111938,50.435387,27.985001,45.629665,7.061319,,137.580002,9.962121,36.5,48.18,43.509998,10.143024,49.221701,29.807826,9.738044,13.112768,54.759998,27.988146,24.721222,13.02054,15.19,19.189923,11.318639,49.528055,38.820963,18.534186,30.093919,292,54.878489,23.540001,22.998396,19.597008,26.252172,42.532001,22.209999,39.470001,47.064079,16.330463,56.91,24.950001,27.611629,23.244065,13.272042,30.327463,39.630001,25.734104,28.8892,32.885338,22.897394,16.393151,33.060001,18.99551,7.28,51.09,14.33,21.448488,,19.013305,11.44361,36.826683,22.35417,13.492211,23.359956,10.49055,35.546761,24.98,24.85817,16.3284,14.3819,21.231501,15.28,14.369144,16.034746,21,14.1,6.33,24.271313,0.615835
